,Year,Projected Adjusted Sea Level (in),Projected Global Surface Temperature Anomaly (celsius),Projected Greenland Ice Mass Change (billion metric tons),Projected Global CO2 Emissions (billion metric tons)
643,2666,85.63555235694615,8.471227399999997,-116958.07,415.94334000000003
644,2667,85.75332407069895,8.482936299999999,-117133.46500000003,416.52832999999987
645,2668,85.87109578445181,8.494645199999997,-117308.86000000004,417.11331999999993
646,2669,85.98886749820464,8.506354099999996,-117484.255,417.69831
647,2670,86.10663921195744,8.518062999999998,-117659.65000000002,418.2832999999998
648,2671,86.2244109257103,8.529771899999997,-117835.04500000004,418.8682899999999
649,2672,86.34218263946313,8.541480799999999,-118010.44,419.45327999999995
650,2673,86.45995435321596,8.553189699999997,-118185.83500000002,420.03827
651,2674,86.57772606696878,8.564898599999996,-118361.23000000004,420.62325999999985
652,2675,86.69549778072161,8.576607499999998,-118536.625,421.2082499999999
653,2676,86.81326949447445,8.588316399999997,-118712.02000000002,421.79323999999997
654,2677,86.93104120822731,8.600025299999999,-118887.41500000004,422.37823000000003
655,2678,87.04881292198012,8.611734199999997,-119062.81000000006,422.96321999999986
656,2679,87.16658463573295,8.623443099999996,-119238.20500000002,423.5482099999999
657,2680,87.28435634948579,8.635151999999998,-119413.60000000003,424.1332
658,2681,87.4021280632386,8.646860899999997,-119588.99500000005,424.7181899999998
659,2682,87.51989977699144,8.658569799999999,-119764.39000000001,425.3031799999999
660,2683,87.63767149074428,8.670278699999997,-119939.78500000003,425.88816999999995
661,2684,87.75544320449713,8.681987599999996,-120115.18000000005,426.47316
662,2685,87.87321491824993,8.693696499999998,-120290.57500000001,427.05814999999984
663,2686,87.99098663200277,8.705405399999997,-120465.97000000003,427.6431399999999
664,2687,88.10875834575562,8.717114299999999,-120641.36500000005,428.22812999999996
665,2688,88.22653005950845,8.728823199999997,-120816.76000000001,428.81312
666,2689,88.34430177326126,8.740532099999996,-120992.15500000003,429.39810999999986
667,2690,88.46207348701411,8.752240999999998,-121167.55000000005,429.9830999999999
668,2691,88.57984520076694,8.763949899999997,-121342.945,430.56809
669,2692,88.69761691451974,8.775658799999999,-121518.34000000003,431.1530799999998
670,2693,88.8153886282726,8.787367699999997,-121693.73500000004,431.7380699999999
671,2694,88.93316034202543,8.799076599999996,-121869.13,432.32305999999994
672,2695,89.05093205577828,8.810785499999998,-122044.52500000002,432.90805
673,2696,89.16870376953109,8.822494399999997,-122219.92000000004,433.49303999999984
674,2697,89.28647548328392,8.834203299999999,-122395.315,434.0780299999999
675,2698,89.40424719703675,8.845912199999997,-122570.71000000002,434.66301999999996
676,2699,89.52201891078961,8.857621099999996,-122746.10500000004,435.24801
677,2700,89.63979062454241,8.869329999999998,-122921.5,435.83299999999986
678,2701,89.75756233829524,8.881038899999997,-123096.89500000002,436.4179899999999
679,2702,89.8753340520481,8.892747799999999,-123272.29000000004,437.00298
680,2703,89.9931057658009,8.904456699999997,-123447.68500000006,437.5879699999998
681,2704,90.11087747955374,8.916165599999996,-123623.08000000002,438.1729599999999
682,2705,90.22864919330658,8.927874499999998,-123798.47500000003,438.75794999999994
683,2706,90.34642090705943,8.939583399999997,-123973.87000000005,439.34294
684,2707,90.46419262081223,8.951292299999999,-124149.26500000001,439.92792999999983
685,2708,90.58196433456507,8.963001199999997,-124324.66000000003,440.5129199999999
686,2709,90.69973604831792,8.974710099999996,-124500.05500000005,441.09790999999996
687,2710,90.81750776207075,8.986418999999998,-124675.45000000001,441.6829
688,2711,90.93527947582356,8.998127899999997,-124850.84500000003,442.26788999999985
689,2712,91.05305118957641,9.009836799999999,-125026.24000000005,442.8528799999999
690,2713,91.17082290332924,9.021545699999997,-125201.63500000001,443.43787
691,2714,91.2885946170821,9.033254599999996,-125377.03000000003,444.02286000000004
692,2715,91.4063663308349,9.044963499999998,-125552.42500000005,444.60784999999987
693,2716,91.52413804458773,9.056672399999997,-125727.82,445.19283999999993
694,2717,91.64190975834057,9.068381299999999,-125903.21500000003,445.77783
695,2718,91.75968147209338,9.080090199999997,-126078.61000000004,446.36281999999983
696,2719,91.87745318584622,9.091799099999996,-126254.005,446.9478099999999
697,2720,91.99522489959905,9.103507999999998,-126429.40000000002,447.53279999999995
698,2721,92.11299661335191,9.115216899999997,-126604.79500000004,448.11779
699,2722,92.23076832710471,9.126925799999999,-126780.19,448.70277999999985
700,2723,92.34854004085756,9.138634699999997,-126955.58500000002,449.2877699999999
701,2724,92.46631175461039,9.150343599999996,-127130.98000000004,449.87275999999997
702,2725,92.58408346836323,9.162052499999998,-127306.375,450.45775000000003
703,2726,92.70185518211603,9.173761399999997,-127481.77000000002,451.04273999999987
704,2727,92.8196268958689,9.185470299999999,-127657.16500000004,451.62772999999993
705,2728,92.93739860962174,9.197179199999997,-127832.56000000006,452.21272
706,2729,93.05517032337453,9.208888099999996,-128007.95500000002,452.7977099999998
707,2730,93.17294203712737,9.220596999999998,-128183.35000000003,453.3826999999999
708,2731,93.29071375088022,9.232305899999997,-128358.74500000005,453.96768999999995
709,2732,93.40848546463305,9.244014799999999,-128534.14000000001,454.55268
710,2733,93.52625717838588,9.255723699999997,-128709.53500000003,455.13766999999984
711,2734,93.6440288921387,9.2674326,-128884.93000000005,455.7226599999999
712,2735,93.76180060589154,9.279141499999994,-129060.32500000001,456.30764999999997
713,2736,93.87957231964438,9.290850399999997,-129235.72000000003,456.89264000000003
714,2737,93.9973440333972,9.302559299999999,-129411.11500000005,457.47762999999986
715,2738,94.11511574715003,9.314268199999994,-129586.51000000001,458.0626199999999
716,2739,94.23288746090289,9.325977099999996,-129761.90500000003,458.64761
717,2740,94.35065917465569,9.337685999999998,-129937.30000000005,459.2325999999998
718,2741,94.46843088840852,9.3493949,-130112.695,459.8175899999999
719,2742,94.58620260216136,9.361103799999995,-130288.09000000003,460.40257999999994
720,2743,94.70397431591421,9.372812699999997,-130463.48500000004,460.98757
721,2744,94.82174602966701,9.3845216,-130638.88,461.57255999999984
722,2745,94.93951774341984,9.396230499999994,-130814.27500000002,462.1575499999999
723,2746,95.0572894571727,9.407939399999997,-130989.67000000004,462.74253999999996
724,2747,95.17506117092553,9.419648299999999,-131165.065,463.32753
725,2748,95.29283288467835,9.431357199999994,-131340.46000000002,463.91251999999986
726,2749,95.41060459843118,9.443066099999996,-131515.85500000004,464.4975099999999
727,2750,95.52837631218402,9.454774999999998,-131691.25,465.0825
728,2751,95.64614802593684,9.4664839,-131866.64500000002,465.6674899999998
729,2752,95.76391973968968,9.478192799999995,-132042.04000000004,466.2524799999999
730,2753,95.88169145344251,9.489901699999997,-132217.43500000006,466.83746999999994
731,2754,95.99946316719536,9.5016106,-132392.83000000002,467.42246
732,2755,96.11723488094816,9.513319499999994,-132568.22500000003,468.00744999999984
733,2756,96.235006594701,9.525028399999997,-132743.62000000005,468.5924399999999
734,2757,96.35277830845384,9.536737299999999,-132919.015,469.17742999999996
735,2758,96.4705500222067,9.548446199999994,-133094.41000000003,469.76242
736,2759,96.5883217359595,9.560155099999996,-133269.80500000005,470.34740999999985
737,2760,96.70609344971233,9.571863999999998,-133445.2,470.9323999999999
738,2761,96.82386516346517,9.5835729,-133620.59500000003,471.51739
739,2762,96.94163687721802,9.595281799999995,-133795.99000000005,472.10238000000004
740,2763,97.05940859097082,9.606990699999997,-133971.385,472.6873699999999
741,2764,97.17718030472368,9.6186996,-134146.78000000003,473.27235999999994
742,2765,97.29495201847651,9.630408499999994,-134322.17500000005,473.85735
743,2766,97.41272373222931,9.642117399999997,-134497.57,474.44233999999983
744,2767,97.53049544598215,9.653826299999999,-134672.96500000003,475.0273299999999
745,2768,97.648267159735,9.665535199999994,-134848.36000000004,475.61231999999995
746,2769,97.76603887348783,9.677244099999996,-135023.755,476.19731
747,2770,97.88381058724065,9.688952999999998,-135199.15000000002,476.78229999999985
748,2771,98.00158230099349,9.7006619,-135374.54500000004,477.3672899999999
749,2772,98.11935401474632,9.712370799999995,-135549.94,477.95228
750,2773,98.23712572849917,9.724079699999997,-135725.33500000002,478.53727000000003
751,2774,98.35489744225197,9.7357886,-135900.73000000004,479.12225999999987
752,2775,98.4726691560048,9.747497499999994,-136076.125,479.70724999999993
753,2776,98.59044086975764,9.759206399999997,-136251.52000000002,480.29224
754,2777,98.70821258351047,9.770915299999999,-136426.91500000004,480.8772299999998
755,2778,98.8259842972633,9.782624199999994,-136602.31000000006,481.4622199999999
756,2779,98.94375601101615,9.794333099999996,-136777.70500000002,482.04720999999995
757,2780,99.06152772476898,9.806041999999998,-136953.10000000003,482.6322
758,2781,99.1792994385218,9.8177509,-137128.49500000005,483.21718999999985
759,2782,99.29707115227463,9.829459799999995,-137303.89,483.8021799999999
760,2783,99.41484286602748,9.841168699999997,-137479.28500000003,484.38716999999997
761,2784,99.53261457978033,9.8528776,-137654.68000000005,484.97216000000003
762,2785,99.65038629353312,9.864586499999994,-137830.075,485.55714999999987
763,2786,99.76815800728596,9.876295399999997,-138005.47000000003,486.1421399999999
764,2787,99.8859297210388,9.888004299999999,-138180.86500000005,486.72713
765,2788,100.00370143479161,9.899713199999994,-138356.26,487.3121199999998
766,2789,100.12147314854445,9.911422099999996,-138531.65500000003,487.8971099999999
767,2790,100.2392448622973,9.923130999999998,-138707.05000000005,488.48209999999995
768,2791,100.35701657605013,9.9348399,-138882.445,489.06709
769,2792,100.47478828980294,9.946548799999995,-139057.84000000003,489.65207999999984
770,2793,100.59256000355579,9.958257699999997,-139233.23500000004,490.2370699999999
771,2794,100.71033171730862,9.9699666,-139408.63,490.82205999999996
772,2795,100.82810343106148,9.981675499999994,-139584.02500000002,491.40705
773,2796,100.94587514481428,9.993384399999997,-139759.42000000004,491.99203999999986
774,2797,101.06364685856711,10.005093299999999,-139934.815,492.5770299999999
775,2798,101.18141857231996,10.016802199999994,-140110.21000000002,493.16202
776,2799,101.29919028607276,10.028511099999996,-140285.60500000004,493.7470099999998
777,2800,101.4169619998256,10.040219999999998,-140461.0,494.3319999999999
778,2801,101.53473371357843,10.0519289,-140636.39500000002,494.91698999999994
779,2802,101.65250542733129,10.063637799999995,-140811.79000000004,495.50198
780,2803,101.77027714108411,10.075346699999997,-140987.18500000006,496.08696999999984
781,2804,101.88804885483694,10.0870556,-141162.58000000002,496.6719599999999
782,2805,102.00582056858977,10.098764499999994,-141337.97500000003,497.25694999999996
783,2806,102.12359228234261,10.110473399999997,-141513.37000000005,497.84194
784,2807,102.24136399609542,10.122182299999999,-141688.765,498.42692999999986
785,2808,102.35913570984827,10.133891199999994,-141864.16000000003,499.0119199999999
786,2809,102.47690742360112,10.145600099999996,-142039.55500000005,499.59691
787,2810,102.59467913735395,10.157308999999998,-142214.95,500.18190000000004
788,2811,102.71245085110675,10.1690179,-142390.34500000003,500.7668899999999
789,2812,102.8302225648596,10.180726799999995,-142565.74000000005,501.35187999999994
790,2813,102.94799427861244,10.192435699999997,-142741.135,501.93687
791,2814,103.06576599236524,10.2041446,-142916.53000000003,502.52185999999983
792,2815,103.18353770611809,10.215853499999994,-143091.92500000005,503.1068499999999
793,2816,103.30130941987092,10.227562399999997,-143267.32,503.69183999999996
794,2817,103.41908113362376,10.239271299999999,-143442.71500000003,504.27683
795,2818,103.53685284737658,10.250980199999994,-143618.11000000004,504.86181999999985
796,2819,103.65462456112941,10.262689099999996,-143793.505,505.4468099999999
797,2820,103.77239627488224,10.274397999999998,-143968.90000000002,506.0318
798,2821,103.8901679886351,10.2861069,-144144.29500000004,506.61679000000004
799,2822,104.0079397023879,10.297815799999995,-144319.69,507.20177999999987
800,2823,104.12571141614075,10.309524699999997,-144495.08500000002,507.78676999999993
801,2824,104.24348312989359,10.3212336,-144670.48000000004,508.37176
802,2825,104.36125484364639,10.332942499999994,-144845.875,508.95674999999983
803,2826,104.47902655739922,10.344651399999996,-145021.27000000002,509.5417399999999
804,2827,104.59679827115208,10.356360299999999,-145196.66500000004,510.12672999999995
805,2828,104.71456998490493,10.368069199999994,-145372.06000000006,510.71172
806,2829,104.83234169865773,10.379778099999996,-145547.45500000002,511.29670999999985
807,2830,104.95011341241056,10.391486999999998,-145722.85000000003,511.8816999999999
808,2831,105.0678851261634,10.4031959,-145898.24500000005,512.46669
809,2832,105.18565683991625,10.414904799999995,-146073.64,513.05168
810,2833,105.30342855366906,10.426613699999997,-146249.03500000003,513.6366699999999
811,2834,105.42120026742191,10.4383226,-146424.43000000005,514.2216599999999
812,2835,105.53897198117474,10.450031499999994,-146599.825,514.80665
813,2836,105.65674369492754,10.461740399999996,-146775.22000000003,515.3916399999998
814,2837,105.77451540868039,10.473449299999999,-146950.61500000005,515.9766299999999
815,2838,105.89228712243322,10.485158199999994,-147126.01,516.56162
816,2839,106.01005883618608,10.496867099999996,-147301.40500000003,517.14661
817,2840,106.12783054993888,10.508575999999998,-147476.80000000005,517.7315999999998
818,2841,106.24560226369171,10.5202849,-147652.195,518.3165899999999
819,2842,106.36337397744455,10.531993799999995,-147827.59000000003,518.90158
820,2843,106.4811456911974,10.543702699999997,-148002.98500000004,519.48657
821,2844,106.5989174049502,10.5554116,-148178.38,520.0715599999999
822,2845,106.71668911870303,10.567120499999994,-148353.77500000002,520.6565499999999
823,2846,106.83446083245589,10.578829399999996,-148529.17000000004,521.24154
824,2847,106.95223254620869,10.590538299999999,-148704.565,521.8265299999998
825,2848,107.07000425996154,10.602247199999994,-148879.96000000002,522.4115199999999
826,2849,107.18777597371438,10.613956099999996,-149055.35500000004,522.99651
827,2850,107.30554768746723,10.625664999999998,-149230.75000000006,523.5815
828,2851,107.42331940122003,10.6373739,-149406.14500000002,524.1664899999998
829,2852,107.54109111497287,10.649082799999995,-149581.54000000004,524.7514799999999
830,2853,107.65886282872572,10.660791699999997,-149756.93500000006,525.33647
831,2854,107.77663454247855,10.6725006,-149932.33000000002,525.92146
832,2855,107.89440625623135,10.684209499999994,-150107.72500000003,526.5064499999999
833,2856,108.0121779699842,10.695918399999996,-150283.12000000005,527.0914399999999
834,2857,108.12994968373704,10.707627299999999,-150458.515,527.67643
835,2858,108.24772139748985,10.719336199999994,-150633.91000000003,528.2614199999998
836,2859,108.3654931112427,10.731045099999996,-150809.30500000005,528.8464099999999
837,2860,108.48326482499553,10.742753999999998,-150984.7,529.4313999999999
838,2861,108.60103653874836,10.7544629,-151160.09500000003,530.01639
839,2862,108.71880825250118,10.766171799999995,-151335.49000000005,530.6013799999998
840,2863,108.83657996625402,10.777880699999997,-151510.885,531.1863699999999
841,2864,108.95435168000687,10.7895896,-151686.28000000003,531.77136
842,2865,109.07212339375971,10.801298499999994,-151861.67500000005,532.35635
843,2866,109.1898951075125,10.813007399999996,-152037.07,532.9413399999999
844,2867,109.30766682126534,10.824716299999999,-152212.46500000003,533.5263299999999
845,2868,109.42543853501819,10.836425199999994,-152387.86000000004,534.11132
846,2869,109.54321024877102,10.848134099999996,-152563.255,534.69631
847,2870,109.66098196252383,10.859842999999998,-152738.65000000002,535.2812999999999
848,2871,109.77875367627668,10.8715519,-152914.04500000004,535.8662899999999
849,2872,109.89652539002951,10.883260799999995,-153089.44,536.45128
850,2873,110.01429710378233,10.894969699999997,-153264.83500000002,537.0362699999998
851,2874,110.13206881753517,10.9066786,-153440.23000000004,537.6212599999999
852,2875,110.24984053128802,10.918387499999994,-153615.62500000006,538.20625
853,2876,110.36761224504085,10.930096399999996,-153791.02000000002,538.79124
854,2877,110.48538395879366,10.941805299999999,-153966.41500000004,539.3762299999999
855,2878,110.6031556725465,10.953514199999994,-154141.81000000006,539.9612199999999
856,2879,110.72092738629934,10.965223099999996,-154317.20500000002,540.54621
857,2880,110.83869910005218,10.976931999999998,-154492.60000000003,541.1312
858,2881,110.95647081380498,10.9886409,-154667.99500000005,541.7161899999999
859,2882,111.07424252755783,11.000349799999995,-154843.39,542.3011799999999
860,2883,111.19201424131067,11.012058699999997,-155018.78500000003,542.88617
861,2884,111.30978595506349,11.0237676,-155194.18000000005,543.4711599999998
862,2885,111.4275576688163,11.035476499999994,-155369.575,544.0561499999999
863,2886,111.54532938256915,11.047185399999996,-155544.97000000003,544.64114
864,2887,111.663101096322,11.058894299999999,-155720.36500000005,545.22613
865,2888,111.7808728100748,11.070603199999994,-155895.76,545.8111199999998
866,2889,111.89864452382766,11.082312099999996,-156071.15500000003,546.3961099999999
867,2890,112.0164162375805,11.094020999999998,-156246.55000000005,546.9811
868,2891,112.13418795133333,11.1057299,-156421.945,547.56609
869,2892,112.25195966508613,11.117438799999995,-156597.34000000003,548.1510799999999
870,2893,112.36973137883898,11.129147699999997,-156772.73500000004,548.7360699999999
871,2894,112.48750309259181,11.1408566,-156948.13,549.32106
872,2895,112.60527480634462,11.152565499999994,-157123.52500000002,549.9060499999998
873,2896,112.72304652009747,11.164274399999996,-157298.92000000004,550.4910399999999
874,2897,112.8408182338503,11.175983299999999,-157474.315,551.07603
875,2898,112.95858994760314,11.187692199999994,-157649.71000000002,551.66102
876,2899,113.07636166135596,11.199401099999996,-157825.10500000004,552.2460099999998
877,2900,113.19413337510882,11.211109999999998,-158000.50000000006,552.8309999999999
878,2901,113.31190508886164,11.2228189,-158175.89500000002,553.41599
879,2902,113.42967680261448,11.234527799999995,-158351.29000000004,554.00098
880,2903,113.5474485163673,11.246236699999997,-158526.68500000006,554.5859699999999
881,2904,113.66522023012013,11.2579456,-158702.08000000002,555.1709599999999
882,2905,113.78299194387297,11.269654499999994,-158877.47500000003,555.75595
883,2906,113.90076365762577,11.281363399999996,-159052.87000000005,556.3409399999998
884,2907,114.01853537137862,11.293072299999999,-159228.265,556.9259299999999
885,2908,114.13630708513146,11.304781199999994,-159403.66000000003,557.5109199999999
886,2909,114.25407879888431,11.316490099999996,-159579.05500000005,558.09591
887,2910,114.3718505126371,11.328198999999998,-159754.45,558.6808999999998
888,2911,114.48962222638995,11.3399079,-159929.84500000003,559.2658899999999
889,2912,114.60739394014279,11.351616799999995,-160105.24000000005,559.85088
890,2913,114.72516565389562,11.363325699999997,-160280.635,560.43587
891,2914,114.84293736764845,11.3750346,-160456.03000000003,561.0208599999999
892,2915,114.96070908140129,11.386743499999994,-160631.42500000005,561.6058499999999
893,2916,115.0784807951541,11.398452399999996,-160806.82,562.19084
894,2917,115.19625250890695,11.410161299999999,-160982.21500000003,562.77583
895,2918,115.31402422265977,11.421870199999994,-161157.61000000004,563.3608199999999
896,2919,115.43179593641261,11.433579099999996,-161333.005,563.9458099999999
897,2920,115.54956765016546,11.445287999999998,-161508.40000000002,564.5308
898,2921,115.66733936391826,11.4569969,-161683.79500000004,565.1157899999998
899,2922,115.78511107767109,11.468705799999995,-161859.19,565.7007799999999
900,2923,115.90288279142393,11.480414699999997,-162034.58500000002,566.28577
901,2924,116.02065450517678,11.4921236,-162209.98000000004,566.87076
902,2925,116.13842621892961,11.503832499999994,-162385.37500000006,567.4557499999999
903,2926,116.25619793268243,11.515541399999996,-162560.77000000002,568.0407399999999
904,2927,116.37396964643527,11.527250299999999,-162736.16500000004,568.62573
905,2928,116.49174136018812,11.538959199999994,-162911.56000000006,569.21072
906,2929,116.60951307394092,11.550668099999996,-163086.95500000002,569.7957099999999
907,2930,116.72728478769376,11.562376999999998,-163262.35000000003,570.3806999999999
908,2931,116.84505650144662,11.5740859,-163437.74500000005,570.96569
909,2932,116.96282821519941,11.585794799999995,-163613.14,571.5506799999998
910,2933,117.08059992895225,11.597503699999997,-163788.53500000003,572.1356699999999
911,2934,117.1983716427051,11.6092126,-163963.93000000005,572.72066
912,2935,117.31614335645793,11.620921499999994,-164139.325,573.30565
913,2936,117.43391507021073,11.632630399999996,-164314.72000000003,573.8906399999998
914,2937,117.55168678396358,11.644339299999999,-164490.11500000005,574.4756299999999
915,2938,117.66945849771642,11.656048199999994,-164665.51,575.06062
916,2939,117.78723021146926,11.667757099999996,-164840.90500000003,575.64561
917,2940,117.90500192522208,11.679465999999998,-165016.30000000005,576.2305999999999
918,2941,118.0227736389749,11.6911749,-165191.695,576.8155899999999
919,2942,118.14054535272774,11.702883799999995,-165367.09000000003,577.40058
920,2943,118.25831706648056,11.714592699999997,-165542.48500000004,577.9855699999998
921,2944,118.3760887802334,11.7263016,-165717.88,578.5705599999999
922,2945,118.49386049398625,11.738010499999994,-165893.27500000002,579.15555
923,2946,118.61163220773909,11.749719399999996,-166068.67000000004,579.74054
924,2947,118.72940392149188,11.761428299999999,-166244.065,580.3255299999998
925,2948,118.84717563524472,11.773137199999994,-166419.46000000002,580.9105199999999
926,2949,118.96494734899757,11.784846099999996,-166594.85500000004,581.49551
927,2950,119.08271906275043,11.796554999999998,-166770.25000000006,582.0805
928,2951,119.20049077650322,11.8082639,-166945.64500000002,582.6654899999999
929,2952,119.31826249025606,11.819972799999995,-167121.04000000004,583.2504799999999
930,2953,119.4360342040089,11.831681699999997,-167296.43500000006,583.83547
931,2954,119.55380591776172,11.8433906,-167471.83000000002,584.4204599999998
932,2955,119.67157763151455,11.855099499999994,-167647.22500000003,585.0054499999999
933,2956,119.7893493452674,11.866808399999996,-167822.62000000005,585.59044
934,2957,119.90712105902023,11.878517299999999,-167998.015,586.17543
935,2958,120.02489277277304,11.890226199999994,-168173.41000000003,586.7604199999998
936,2959,120.14266448652589,11.901935099999996,-168348.80500000005,587.3454099999999
937,2960,120.26043620027872,11.913643999999998,-168524.2,587.9304
938,2961,120.37820791403156,11.9253529,-168699.59500000003,588.51539
939,2962,120.49597962778437,11.937061799999995,-168874.99000000005,589.1003799999999
940,2963,120.61375134153721,11.948770699999997,-169050.385,589.6853699999999
941,2964,120.73152305529005,11.9604796,-169225.78000000003,590.27036
942,2965,120.84929476904287,11.972188499999994,-169401.17500000005,590.8553499999998
943,2966,120.96706648279569,11.983897399999996,-169576.57,591.4403399999999
944,2967,121.08483819654853,11.995606299999999,-169751.96500000003,592.0253299999999
945,2968,121.20260991030138,12.007315199999994,-169927.36000000004,592.61032
946,2969,121.32038162405418,12.019024099999996,-170102.755,593.1953099999998
947,2970,121.43815333780704,12.030732999999998,-170278.15000000002,593.7802999999999
948,2971,121.55592505155988,12.0424419,-170453.54500000004,594.36529
949,2972,121.6736967653127,12.054150799999995,-170628.94,594.95028
950,2973,121.79146847906553,12.065859699999997,-170804.33500000002,595.5352699999999
951,2974,121.90924019281836,12.0775686,-170979.73000000004,596.1202599999999
952,2975,122.02701190657122,12.089277499999994,-171155.12500000006,596.70525
953,2976,122.14478362032405,12.100986399999996,-171330.52000000002,597.29024
954,2977,122.26255533407685,12.112695299999999,-171505.91500000004,597.8752299999999
955,2978,122.3803270478297,12.124404199999994,-171681.31000000006,598.4602199999999
956,2979,122.49809876158254,12.136113099999996,-171856.70500000002,599.04521
957,2980,122.61587047533534,12.147821999999998,-172032.10000000003,599.6301999999998
958,2981,122.73364218908817,12.1595309,-172207.49500000005,600.2151899999999
959,2982,122.85141390284102,12.171239799999995,-172382.89,600.80018
960,2983,122.96918561659386,12.182948699999997,-172558.28500000003,601.38517
961,2984,123.08695733034668,12.1946576,-172733.68000000005,601.9701599999999
962,2985,123.20472904409951,12.206366499999994,-172909.075,602.5551499999999
963,2986,123.32250075785235,12.218075399999996,-173084.47000000003,603.14014
964,2987,123.44027247160521,12.229784299999999,-173259.86500000005,603.72513
965,2988,123.55804418535799,12.241493199999994,-173435.26,604.3101199999999
966,2989,123.67581589911084,12.253202099999996,-173610.65500000003,604.8951099999999
967,2990,123.79358761286369,12.264910999999998,-173786.05000000005,605.4801
968,2991,123.91135932661649,12.2766199,-173961.44500000007,606.0650899999998
969,2992,124.02913104036934,12.288328799999995,-174136.84000000008,606.6500799999999
970,2993,124.14690275412217,12.300037699999997,-174312.235,607.23507
971,2994,124.264674467875,12.3117466,-174487.63,607.82006
972,2995,124.38244618162783,12.323455499999994,-174663.02500000002,608.4050499999998
973,2996,124.50021789538067,12.335164399999996,-174838.42000000004,608.9900399999999
974,2997,124.6179896091335,12.346873299999999,-175013.81500000006,609.57503
975,2998,124.73576132288635,12.358582199999994,-175189.21000000008,610.16002
976,2999,124.85353303663915,12.370291099999996,-175364.60499999998,610.7450099999999
977,3000,124.971304750392,12.381999999999998,-175540.0,611.3299999999999
